"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120000823"	"recO"	"-"	2699763	2700491	729	"HS2h"	110	10.1567739755689	5	100	0	0.614540466392318	-Inf	"SD"	NA	NA
"ECK120000824"	"recQ"	"+"	4003887	4005716	1830	"HS2h"	95	3.49432380366629	11	184	32.6086956521739	0.801639344262295	-1.54197889683947	"SD"	1	1.47058823529412
"ECK120000825"	"recR"	"+"	493629	494234	606	"HS2h"	166	18.4385215403465	0	0	0	1	-Inf	"SD"	3	13.6363636363636
"ECK120000826"	"relA"	"-"	2909439	2911673	2235	"HS2h"	270	8.13161611393626	11	112	0	0.986577181208054	-Inf	"SD"	0	0
"ECK120000831"	"rfe"	"+"	3965939	3967042	1104	"HS2h"	329	20.0593776933006	12	489	24.5398773006135	0.896739130434783	-3.063170538637	"SD"	NA	NA
"ECK120000836"	"rho"	"+"	3964440	3965699	1260	"HS2h"	958	51.1782692828699	17	281	46.2633451957295	1	-4.29894783160889	"SD"	65	138.297872340426
"ECK120000838"	"rhsB"	"+"	3617215	3621450	4236	"HS2h"	22	0	10	176	34.0909090909091	0.0830972615675165	Inf	"AD"	NA	NA
"ECK120000839"	"rhsC"	"+"	728806	732999	4194	"HS2h"	33	0	0	0	0	0.0972818311874106	NA	"NO"	NA	NA
"ECK120000840"	"rhsD"	"+"	522485	526765	4281	"HS2h"	182	2.86165181782195	8	101	0	0.509460406447092	-Inf	"SD"	NA	NA
"ECK120000841"	"rimI"	"+"	4606208	4606654	447	"HS2h"	261	39.3028112173586	1	50	0	1	-Inf	"SD"	NA	NA
"ECK120000843"	"rimK"	"+"	891190	892092	903	"HS2h"	111	8.27419705354939	10	145	62.0689655172414	0.926910299003322	-2.20062240982802	"SD"	NA	NA
"ECK120000845"	"rlpA"	"-"	663325	664413	1089	"HS2h"	37	2.28699110479189	54	990	54.5454545454545	0.687786960514233	2.23950865285034	"AD"	NA	NA
"ECK120000846"	"lptE"	"-"	670828	671409	582	"HS2h"	311	35.968972804858	11	307	32.5732899022801	1	-4.16868105473604	"SD"	2	9.52380952380952
"ECK120000848"	"rnc"	"-"	2701405	2702085	681	"HS2h"	373	36.8682353372684	2	52	0	1	-Inf	"SD"	1	3.84615384615385
"ECK120000852"	"rnhB"	"+"	204493	205089	597	"HS2h"	396	44.6489742403401	3	222	0	1	-Inf	"SD"	NA	NA
"ECK120000853"	"rnpA"	"+"	3882516	3882875	360	"HS2h"	1012	189.220699164849	4	130	0	1	-Inf	"SD"	NA	NA
"ECK120000855"	"rplA"	"+"	4176902	4177606	705	"HS2h"	10979	1048.24861969433	16	188	85.1063829787234	1	-8.35569331003286	"SD"	255	1020
"ECK120000856"	"rplB"	"-"	3448565	3449386	822	"HS2h"	11161	913.948915227004	9	83	72.289156626506	1	-9.57293531267249	"SD"	98	326.666666666667
"ECK120000857"	"rplC"	"-"	3450319	3450948	630	"HS2h"	12641	1350.61482673227	0	0	0	1	-Inf	"SD"	50	227.272727272727
"ECK120000858"	"rplD"	"-"	3449703	3450308	606	"HS2h"	10636	1181.39828375377	2	100	0	1	-Inf	"SD"	50	227.272727272727
"ECK120000859"	"rplE"	"-"	3444921	3445460	540	"HS2h"	6921	862.71176476938	7	270	25.9259259259259	1	-9.26730799269678	"SD"	170	850
"ECK120000860"	"rplF"	"-"	3443629	3444162	534	"HS2h"	3353	422.651999133813	0	0	0	1	-Inf	"SD"	114	600
"ECK120000862"	"rplJ"	"+"	4178019	4178516	498	"HS2h"	6650	898.84112299127	6	262	22.9007633587786	1	-9.54888791488776	"SD"	19	105.555555555556
"ECK120000863"	"rplK"	"+"	4176470	4176898	429	"HS2h"	1848	289.958140404633	6	236	0	1	-Inf	"SD"	19	126.666666666667
"ECK120000864"	"rplL"	"+"	4178583	4178948	366	"HS2h"	18653	3430.5064163046	0	0	0	1	-Inf	"SD"	72	600
"ECK120000865"	"rplM"	"-"	3376245	3376673	429	"HS2h"	7470	1172.07105455769	6	236	25.4237288135593	1	-9.93180991185698	"SD"	33	206.25
"ECK120000866"	"rplN"	"-"	3445800	3446171	372	"HS2h"	3747	678.002639076905	12	250	32	1	-8.72707517362216	"SD"	14	100
"ECK120000867"	"rplO"	"-"	3442127	3442561	435	"HS2h"	11646	1802.09698444091	3	65	0	1	-Inf	"SD"	65	433.333333333333
"ECK120000868"	"rplP"	"-"	3446781	3447191	411	"HS2h"	10477	1715.87542063136	1	64	0	1	-Inf	"SD"	36	240
"ECK120000869"	"rplQ"	"-"	3437638	3438021	384	"HS2h"	7923	1388.82991552906	26	233	111.587982832618	1	-8.06114259042709	"SD"	15	107.142857142857
"ECK120000870"	"rplR"	"-"	3443266	3443619	354	"HS2h"	4676	889.123054828331	5	147	0	1	-Inf	"SD"	NA	NA
"ECK120000872"	"rplT"	"-"	1797417	1797773	357	"HS2h"	12178	2296.14010804417	0	0	0	1	-Inf	"SD"	21	161.538461538462
"ECK120000873"	"rplV"	"-"	3447923	3448255	333	"HS2h"	14949	3021.75006069365	4	78	0	1	-Inf	"SD"	18	150
"ECK120000874"	"rplW"	"-"	3449404	3449706	303	"HS2h"	10965	2435.88420108312	5	105	0	1	-Inf	"SD"	NA	NA
"ECK120000875"	"rplX"	"-"	3445475	3445789	315	"HS2h"	1491	318.60876618271	2	145	0	1	-Inf	"SD"	86	781.818181818182
"ECK120000877"	"rpmB"	"-"	3809461	3809697	237	"HS2h"	11903	3380.63838819112	0	0	0	1	-Inf	"SD"	16	177.777777777778
"ECK120000878"	"rpmC"	"-"	3446590	3446781	192	"HS2h"	24165	8471.80989745289	0	0	0	1	-Inf	"SD"	2	28.5714285714286
"ECK120000879"	"rpmD"	"-"	3442565	3442744	180	"HS2h"	3523	1317.43976908649	0	0	0	1	-Inf	"SD"	8	114.285714285714
"ECK120000881"	"rpmF"	"+"	1146590	1146763	174	"HS2h"	2015	779.500563208063	2	112	0	1	-Inf	"SD"	NA	NA
"ECK120000882"	"rpmG"	"-"	3809273	3809440	168	"HS2h"	4214	1688.40208839781	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000884"	"rpoA"	"-"	3438062	3439051	990	"HS2h"	25398	1726.851353715	2	62	0	1	-Inf	"SD"	69	186.486486486486
"ECK120000885"	"rpoB"	"+"	4179268	4183296	4029	"HS2h"	3745	62.5669789809575	34	356	61.7977528089888	1	-3.8298260169613	"SD"	223	147.682119205298
"ECK120000886"	"rpoC"	"+"	4183373	4187596	4224	"HS2h"	641	10.214679653645	15	49	0	0.994081439393939	-Inf	"SD"	370	238.709677419355
"ECK120000888"	"rpoH"	"-"	3597952	3598806	855	"HS2h"	24726	1946.60745061371	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120000889"	"rpoN"	"+"	3342739	3344172	1434	"HS2h"	1199	56.2808519437016	23	320	25	1	-5.1365003571134	"SD"	1	1.85185185185185
"ECK120000890"	"rpoZ"	"+"	3820129	3820404	276	"HS2h"	4764	1161.85866663689	0	0	0	1	-Inf	"SD"	4	40
"ECK120000891"	"rpsA"	"+"	961218	962891	1674	"HS2h"	13642	548.54621488522	16	300	30	1	-8.25147245567506	"SD"	507	831.147540983607
"ECK120000892"	"rpsB"	"+"	189874	190599	726	"HS2h"	12115	1123.25259059002	3	140	0	1	-Inf	"SD"	97	359.259259259259
"ECK120000893"	"rpsC"	"-"	3447204	3447905	702	"HS2h"	13834	1326.48178384844	1	100	0	1	-Inf	"SD"	145	557.692307692308
"ECK120000894"	"rpsD"	"-"	3439077	3439697	621	"HS2h"	12770	1384.1715806468	1	49	0	1	-Inf	"SD"	102	443.478260869565
"ECK120000895"	"rpsE"	"-"	3442748	3443251	504	"HS2h"	7424	991.512189864369	1	57	0	1	-Inf	"SD"	68	377.777777777778
"ECK120000897"	"rpsG"	"-"	3471564	3472103	540	"HS2h"	10354	1290.63973593732	7	182	38.4615384615385	1	-9.84844380615358	"SD"	40	200
"ECK120000898"	"rpsH"	"-"	3444175	3444567	393	"HS2h"	2053	351.630898276048	1	100	0	1	-Inf	"SD"	78	557.142857142857
"ECK120000899"	"rpsI"	"-"	3375837	3376229	393	"HS2h"	8352	1430.50231972798	8	236	25.4237288135593	1	-10.2192717159912	"SD"	12	80
"ECK120000900"	"rpsJ"	"-"	3450981	3451292	312	"HS2h"	10676	2303.26868077371	1	100	0	1	-Inf	"SD"	51	425
"ECK120000901"	"rpsK"	"-"	3439731	3440120	390	"HS2h"	8983	1550.41308050882	0	0	0	1	-Inf	"SD"	9	64.2857142857143
"ECK120000902"	"rpsL"	"-"	3472200	3472574	375	"HS2h"	1311	235.321742234103	11	275	40	1	-6.74098728860229	"SD"	NA	NA
"ECK120000903"	"rpsM"	"-"	3440137	3440493	357	"HS2h"	7776	1466.15088521526	2	56	0	1	-Inf	"SD"	77	592.307692307692
"ECK120000904"	"rpsN"	"-"	3444601	3444906	306	"HS2h"	3063	673.777030390528	16	209	76.555023923445	1	-7.71805553130739	"SD"	2	16.6666666666667
"ECK120000905"	"rpsO"	"-"	3309437	3309706	270	"HS2h"	3255	811.480073493522	4	115	0	1	-Inf	"SD"	2	20
"ECK120000906"	"rpsP"	"-"	2743959	2744207	249	"HS2h"	1615	436.579974024331	0	0	0	1	-Inf	"SD"	11	122.222222222222
"ECK120000907"	"rpsQ"	"-"	3446336	3446590	255	"HS2h"	34593	9131.42754644448	1	52	0	1	-Inf	"SD"	NA	NA
"ECK120000908"	"rpsR"	"+"	4423862	4424089	228	"HS2h"	3672	1084.07282192634	32	755	42.3841059602649	1	-7.40417405165014	"SD"	47	522.222222222222
"ECK120000909"	"rpsS"	"-"	3448270	3448548	279	"HS2h"	4518	1090.01545177456	0	0	0	1	-Inf	"SD"	7	70
"ECK120000916"	"sbcC"	"-"	411831	414977	3147	"HS2h"	64	1.36890674120849	9	37	0	0.507149666348904	-Inf	"SD"	1	0.840336134453782
"ECK120000918"	"sbp"	"+"	4106857	4107846	990	"HS2h"	125	8.49895342996986	1	100	0	0.903030303030303	-Inf	"SD"	15	40.5405405405405
"ECK120000919"	"sdaA"	"+"	1894956	1896320	1365	"HS2h"	1495	73.7223503239671	10	128	0	1	-Inf	"SD"	3	6.12244897959184
"ECK120000920"	"sdhA"	"+"	755130	756896	1767	"HS2h"	243	9.25678880202761	1	35	0	1	-Inf	"SD"	81	126.5625
"ECK120000921"	"sdhB"	"+"	756912	757628	717	"HS2h"	412	38.6784170155214	16	229	39.3013100436681	1	-4.42545993944008	"SD"	35	129.62962962963
"ECK120000923"	"sdhD"	"+"	754783	755130	348	"HS2h"	45	8.70410058172775	2	124	0	1	-Inf	"SD"	NA	NA
"ECK120000925"	"secA"	"+"	108279	110984	2706	"HS2h"	184	4.57699735935938	2	37	0	0.93569844789357	-Inf	"SD"	16	15.6862745098039
"ECK120000926"	"secB"	"-"	3781684	3782151	468	"HS2h"	308	44.2991603395967	5	269	0	1	-Inf	"SD"	4	23.5294117647059
"ECK120000927"	"secD"	"+"	426871	428718	1848	"HS2h"	1285	46.8049506750483	9	117	0	1	-Inf	"SD"	37	55.2238805970149
"ECK120000928"	"secE"	"+"	4175381	4175764	384	"HS2h"	2329	408.252539854496	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000929"	"secF"	"+"	428729	429700	972	"HS2h"	494	34.2098614358935	14	341	26.3929618768328	1	-4.24834344893767	"SD"	NA	NA
"ECK120000930"	"selA"	"-"	3757881	3759272	1392	"HS2h"	223	10.7834134984738	5	100	0	0.995689655172414	-Inf	"SD"	4	7.84313725490196
"ECK120000931"	"selB"	"-"	3756040	3757884	1845	"HS2h"	139	5.07118040758006	2	63	0	0.940379403794038	-Inf	"SD"	2	2.89855072463768
"ECK120000932"	"selD"	"-"	1844989	1846032	1044	"HS2h"	399	25.7254528304398	1	100	0	1	-Inf	"SD"	26	70.2702702702703
"ECK120000935"	"serC"	"+"	956876	957964	1089	"HS2h"	230	14.2164311919496	6	331	0	0.998163452708907	-Inf	"SD"	24	60
"ECK120000936"	"serS"	"+"	938651	939943	1293	"HS2h"	808	42.0633121590193	14	430	25.5813953488372	1	-4.25698702670532	"SD"	23	47.9166666666667
"ECK120000937"	"maeA"	"-"	1551996	1553693	1698	"HS2h"	163	6.46160713778203	9	120	50	0.974676089517079	-2.42885863235796	"SD"	12	19.047619047619
"ECK120000938"	"sfsA"	"-"	160782	161486	705	"HS2h"	102	9.73871565796716	50	546	82.4175824175824	0.95177304964539	-0.113806520756745	"SD"	6	23.0769230769231
"ECK120000944"	"prlF"	"+"	3275024	3275359	336	"HS2h"	1940	388.644998990479	6	245	24.4897959183673	1	-8.33927473597566	"SD"	NA	NA
"ECK120000948"	"speA"	"-"	3081957	3083933	1977	"HS2h"	338	11.5080214334305	8	156	0	1	-Inf	"SD"	24	32.4324324324324
"ECK120000952"	"speE"	"-"	135598	136464	867	"HS2h"	193	14.9840372029005	35	336	59.5238095238095	0.923875432525952	-1.90535448155996	"SD"	16	50
"ECK120000955"	"spoT"	"+"	3820423	3822531	2109	"HS2h"	617	19.6924256941811	6	101	0	0.927927927927928	-Inf	"SD"	0	0
"ECK120000956"	"trmH"	"+"	3822538	3823227	690	"HS2h"	32	3.12170254679936	2	100	0	0.731884057971015	-Inf	"SD"	1	4
"ECK120000958"	"srlE"	"+"	2824414	2825373	960	"HS2h"	98	6.87140384813063	4	182	0	0.980208333333333	-Inf	"SD"	11	33.3333333333333
"ECK120000959"	"srlB"	"+"	2825384	2825755	372	"HS2h"	24	4.34269104292653	0	0	0	0.787634408602151	-Inf	"SD"	1	7.69230769230769
"ECK120000960"	"srlD"	"+"	2825759	2826538	780	"HS2h"	92	7.93933003488876	9	327	24.4648318042813	0.870512820512821	-2.31094536470848	"SD"	0	0
"ECK120000961"	"gutM"	"+"	2826643	2827002	360	"HS2h"	7	1.30883882821536	8	298	26.8456375838926	0.566666666666667	0.289784451870988	"AD"	NA	NA
"ECK120000963"	"srlR"	"+"	2827069	2827842	774	"HS2h"	80	6.95728280778928	10	150	0	0.883720930232558	-Inf	"SD"	NA	NA
"ECK120000966"	"sspA"	"-"	3374804	3375442	639	"HS2h"	740	77.9509644168503	2	100	0	1	-Inf	"SD"	30	125
"ECK120000968"	"sucA"	"+"	757929	760730	2802	"HS2h"	213	5.11684313997928	5	100	0	0.912919343326196	-Inf	"SD"	8	7.61904761904762
"ECK120000969"	"sucB"	"+"	760745	761962	1218	"HS2h"	181	10.0028076526522	3	76	0	1	-Inf	"SD"	51	115.909090909091
"ECK120000970"	"sucC"	"+"	762237	763403	1167	"HS2h"	108	6.22936144460927	0	0	0	0.97343616109683	-Inf	"SD"	245	597.560975609756
"ECK120000973"	"sulA"	"-"	1019633	1020142	510	"HS2h"	216	21.1924008005528	NA	681	450.807635829662	1	1.53469162159682	"AD"	NA	NA
"ECK120000974"	"surA"	"-"	53416	54702	1287	"HS2h"	1832	95.8158934381832	4	268	0	1	-Inf	"SD"	17	36.1702127659574
"ECK120000976"	"tap"	"-"	1967407	1969008	1602	"HS2h"	41	1.72270921209726	3	109	0	0.759675405742821	-Inf	"SD"	3	5.17241379310345
"ECK120000977"	"tar"	"-"	1969054	1970715	1662	"HS2h"	46	1.86301968327715	0	0	0	0.645006016847172	-Inf	"SD"	13	21.6666666666667
"ECK120000979"	"tdcB"	"-"	3263061	3264050	990	"HS2h"	41	2.78765672503011	4	135	0	0.806060606060606	-Inf	"SD"	0	0
"ECK120000980"	"tdcC"	"-"	3261708	3263039	1332	"HS2h"	62	3.13312769688618	15	356	25.2808988764045	0.852852852852853	-0.799606664274379	"SD"	NA	NA
"ECK120000982"	"tdh"	"-"	3788343	3789368	1026	"HS2h"	255	16.729518856888	6	150	0	0.987329434697856	-Inf	"SD"	14	37.8378378378378
"ECK120000985"	"tgt"	"+"	425361	426488	1128	"HS2h"	965	57.5849302079553	5	236	0	1	-Inf	"SD"	6	13.953488372093
"ECK120000986"	"mnmE"	"+"	3884851	3886215	1365	"HS2h"	128	6.31201394078113	2	117	0	0.963369963369963	-Inf	"SD"	3	6.12244897959184
"ECK120000987"	"thrA"	"+"	337	2799	2463	"HS2h"	300	8.19874679237043	10	122	49.1803278688525	0.956557044254974	-2.77236899967684	"SD"	50	56.1797752808989
"ECK120000988"	"thrB"	"+"	2801	3733	933	"HS2h"	119	8.58530935549624	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000989"	"thrC"	"+"	3734	5020	1287	"HS2h"	109	5.7008364545644	4	99	0	0.965811965811966	-Inf	"SD"	0	0
"ECK120000991"	"thyA"	"-"	2962383	2963177	795	"HS2h"	55	4.65678504917594	20	233	47.2103004291845	0.850314465408805	-1.08183076711673	"SD"	5	16.6666666666667
"ECK120000992"	"tig"	"+"	454357	455655	1299	"HS2h"	4955	256.758682697741	9	90	0	1	-Inf	"SD"	175	364.583333333333
"ECK120000994"	"tnaA"	"+"	3886753	3888168	1416	"HS2h"	1225	58.232236001107	3	91	0	1	-Inf	"SD"	925	1745.28301886792
"ECK120000995"	"tnaB"	"+"	3888259	3889506	1248	"HS2h"	50	2.69678329989428	59	860	54.6511627906977	0.882211538461538	1.80142115836408	"AD"	NA	NA
"ECK120000996"	"tolA"	"+"	775565	776830	1266	"HS2h"	641	34.0812060481805	1	37	0	1	-Inf	"SD"	NA	NA
"ECK120000997"	"tolB"	"+"	776963	778255	1293	"HS2h"	3289	171.220586251255	9	327	21.4067278287462	1	-6.93428553336862	"SD"	10	21.7391304347826
"ECK120000999"	"tolQ"	"+"	774376	775068	693	"HS2h"	974	94.6054930376073	7	107	0	1	-Inf	"SD"	2	7.69230769230769
"ECK120001000"	"tolR"	"+"	775072	775500	429	"HS2h"	241	37.8138051068813	4	107	0	1	-Inf	"SD"	NA	NA
"ECK120001003"	"topB"	"-"	1843023	1844984	1962	"HS2h"	87	2.98477006696556	4	50	0	0.840468909276249	-Inf	"SD"	0	0
"ECK120001008"	"trkA"	"+"	3434540	3435916	1377	"HS2h"	65	3.1773865110737	11	180	0	0.811909949164851	-Inf	"SD"	1	2
"ECK120001009"	"trkG"	"+"	1421806	1423263	1458	"HS2h"	173	7.98691771715192	26	241	37.344398340249	0.941700960219479	-2.14964194426856	"SD"	NA	NA
"ECK120001010"	"trkH"	"+"	4031168	4032619	1452	"HS2h"	491	22.7617425497193	6	130	0	0.949035812672176	-Inf	"SD"	NA	NA
"ECK120001012"	"trmD"	"-"	2742594	2743361	768	"HS2h"	10649	933.336474218661	0	0	0	1	-Inf	"SD"	0	0
"ECK120001013"	"trpA"	"-"	1314440	1315246	807	"HS2h"	36	3.00275291443991	9	298	0	0.741016109045849	-Inf	"SD"	21	72.4137931034483
"ECK120001014"	"trpB"	"-"	1315246	1316439	1194	"HS2h"	37	2.08587379658155	1	67	0	0.71105527638191	-Inf	"SD"	11	25.5813953488372
"ECK120001015"	"trpC"	"-"	1316451	1317809	1359	"HS2h"	44	2.17933428349956	2	100	0	0.780721118469463	-Inf	"SD"	1	2.04081632653061
"ECK120001016"	"trpD"	"-"	1317813	1319408	1596	"HS2h"	119	5.01885565706641	10	138	0	0.889724310776942	-Inf	"SD"	2	3.50877192982456
"ECK120001017"	"trpE"	"-"	1319408	1320970	1563	"HS2h"	2109	90.8255910734145	7	222	0	1	-Inf	"SD"	7	12.280701754386
"ECK120001019"	"trpS"	"-"	3510656	3511660	1005	"HS2h"	241	16.1414153142807	8	101	0	0.952238805970149	-Inf	"SD"	19	51.3513513513514
"ECK120001022"	"tsf"	"+"	190857	191708	852	"HS2h"	7443	588.029420426976	0	0	0	1	-Inf	"SD"	207	690
"ECK120001025"	"tufA"	"-"	3468167	3469351	1185	"HS2h"	477	27.0950938614998	0	0	0	0.248101265822785	-Inf	"SD"	841	1955.81395348837
"ECK120001026"	"tufB"	"+"	4173967	4175151	1185	"HS2h"	3258	185.064603355905	1	41	0	0.311392405063291	-Inf	"SD"	NA	NA
"ECK120001032"	"tyrS"	"-"	1713972	1715246	1275	"HS2h"	1042	55.0108259092599	0	0	0	1	-Inf	"SD"	29	60.4166666666667
"ECK120001033"	"ubiX"	"-"	2426079	2426648	570	"HS2h"	64	7.5578061659353	52	1140	45.6140350877193	0.894736842105263	0.460544104792115	"AD"	2	9.52380952380952
"ECK120001035"	"ugpA"	"-"	3588047	3588934	888	"HS2h"	9	0.682213288838121	2	78	0	0.414414414414414	-Inf	"SD"	NA	NA
"ECK120001036"	"ugpB"	"-"	3589032	3590348	1317	"HS2h"	47	2.40216433164159	2	69	0	0.634016704631739	-Inf	"SD"	NA	NA
"ECK120001037"	"ugpC"	"-"	3586133	3587203	1071	"HS2h"	89	5.59359691290117	0	0	0	0.944911297852474	-Inf	"SD"	NA	NA
"ECK120001038"	"ugpE"	"-"	3587205	3588050	846	"HS2h"	13	1.03434071530697	2	68	0	0.278959810874705	-Inf	"SD"	NA	NA
"ECK120001040"	"uhpA"	"-"	3848159	3848749	591	"HS2h"	389	44.3050010885373	2	40	0	1	-Inf	"SD"	NA	NA
"ECK120001041"	"uhpB"	"-"	3846657	3848159	1503	"HS2h"	344	15.4060070797633	0	0	0	0.977378576180971	-Inf	"SD"	NA	NA
"ECK120001042"	"uhpC"	"-"	3845328	3846647	1320	"HS2h"	133	6.78216483711595	0	0	0	0.903030303030303	-Inf	"SD"	NA	NA
"ECK120001044"	"uidA"	"-"	1692284	1694095	1812	"HS2h"	55	2.04312589078083	5	181	0	0.701434878587196	-Inf	"SD"	4	5.88235294117647
"ECK120001046"	"umuD"	"+"	1229990	1230409	420	"HS2h"	18	2.88478762137263	0	0	0	0.84047619047619	-Inf	"SD"	NA	NA
"ECK120001048"	"usg"	"-"	2433658	2434671	1014	"HS2h"	640	42.4847092167961	2	169	0	1	-Inf	"SD"	1	2.77777777777778
"ECK120001052"	"uvrC"	"-"	1990898	1992730	1833	"HS2h"	62	2.27677364552777	5	105	0	0.782324058919804	-Inf	"SD"	0	0
"ECK120001054"	"uxaB"	"-"	1607253	1608704	1452	"HS2h"	500	23.1789638999178	8	120	0	1	-Inf	"SD"	5	9.09090909090909
"ECK120001058"	"xerC"	"+"	3994310	3995206	897	"HS2h"	52	3.9021281834992	1	38	0	0.791527313266444	-Inf	"SD"	0	0
"ECK120001059"	"dsbC"	"-"	3036134	3036844	711	"HS2h"	399	37.7740826371015	2	53	0	1	-Inf	"SD"	11	42.3076923076923
"ECK120001064"	"xylB"	"-"	3725940	3727394	1455	"HS2h"	103	4.76502147768537	7	196	0	0.66254295532646	-Inf	"SD"	NA	NA
"ECK120001067"	"ribF"	"+"	21407	22348	942	"HS2h"	1575	112.543466120429	0	0	0	1	-Inf	"SD"	6	17.1428571428571
"ECK120001068"	"fkpB"	"+"	25826	26275	450	"HS2h"	93	13.9110869741747	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120001069"	"ispH"	"+"	26277	27227	951	"HS2h"	140	9.9091898666147	0	0	0	0.998948475289169	-Inf	"SD"	0	0
"ECK120001070"	"rihC"	"+"	27293	28207	915	"HS2h"	39	2.86902375458917	11	336	26.7857142857143	0.921311475409836	-0.672563006649612	"SD"	4	12.1212121212121
"ECK120001071"	"hepA"	"-"	60358	63264	2907	"HS2h"	1361	31.514014068131	6	126	0	0.961472308221534	-Inf	"SD"	10	9.09090909090909
"ECK120001072"	"mraZ"	"+"	89634	90092	459	"HS2h"	1140	167.179413351878	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001073"	"rsmH"	"+"	90094	91035	942	"HS2h"	962	68.7408345446683	5	69	0	1	-Inf	"SD"	8	22.8571428571429
"ECK120001074"	"ftsL"	"+"	91032	91397	366	"HS2h"	439	80.7372710426055	1	47	0	1	-Inf	"SD"	NA	NA
"ECK120001075"	"secM"	"+"	107705	108217	513	"HS2h"	136	17.8448201140139	8	176	39.7727272727273	0.902534113060429	-3.67200662598676	"SD"	NA	NA
"ECK120001079"	"frsA"	"+"	256527	257771	1245	"HS2h"	278	15.0302455453578	8	131	0	0.997590361445783	-Inf	"SD"	1	2.12765957446809
"ECK120001081"	"yaiA"	"+"	406203	406394	192	"HS2h"	382	133.92225867275	57	699	81.5450643776824	1	-3.55429003555093	"SD"	NA	NA
"ECK120001084"	"yajC"	"+"	426511	426843	333	"HS2h"	318	64.2796521038585	0	0	0	1	-Inf	"SD"	1	8.33333333333333
"ECK120001088"	"ybaB"	"+"	493300	493629	330	"HS2h"	559	114.021959216476	0	0	0	1	-Inf	"SD"	7	58.3333333333333
"ECK120001093"	"entH"	"+"	628523	628936	414	"HS2h"	21	3.4143621605618	0	0	0	0.859903381642512	-Inf	"SD"	NA	NA
"ECK120001094"	"ybgA"	"+"	738224	738733	510	"HS2h"	14	1.84777246336286	7	228	0	0.468627450980392	-Inf	"SD"	NA	NA
"ECK120001096"	"ybgC"	"+"	773975	774379	405	"HS2h"	1088	180.827510488674	49	348	132.183908045977	1	-4.29683650982242	"SD"	NA	NA
"ECK120001098"	"aat"	"-"	925951	926655	705	"HS2h"	39	3.72362657510509	18	304	32.8947368421053	0.727659574468085	-0.89670839908981	"SD"	NA	NA
"ECK120001099"	"yccA"	"-"	1029982	1030641	660	"HS2h"	3058	311.877595066174	7	230	26.0869565217391	1	-8.02180169879491	"SD"	NA	NA
"ECK120001101"	"yceB"	"-"	1121936	1122496	561	"HS2h"	311	37.3154049419382	0	0	0	1	-Inf	"SD"	3	14.2857142857143
"ECK120001106"	"yciB"	"-"	1310375	1310914	540	"HS2h"	206	25.6781712964156	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120001110"	"yciF"	"-"	1313294	1313794	501	"HS2h"	23	3.09015839681299	1	100	0	0.766467065868264	-Inf	"SD"	NA	NA
"ECK120001111"	"yciG"	"-"	1313880	1314059	180	"HS2h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120001113"	"rem"	"-"	1642675	1642926	252	"HS2h"	176	47.0113538297761	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001114"	"hokD"	"-"	1643143	1643298	156	"HS2h"	2847	1228.43872876784	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001115"	"relE"	"-"	1643370	1643657	288	"HS2h"	2420	565.605350764494	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001117"	"nlpC"	"-"	1790291	1790755	465	"HS2h"	1314	190.209867680182	2	64	0	1	-Inf	"SD"	NA	NA
"ECK120001121"	"yebC"	"-"	1945435	1946175	741	"HS2h"	131	11.8999111506914	2	100	0	1	-Inf	"SD"	0	0
"ECK120001122"	"nudB"	"-"	1946204	1946656	453	"HS2h"	85	12.6302327793724	2	100	0	1	-Inf	"SD"	NA	NA
"ECK120001126"	"yfaA"	"-"	2332978	2334666	1689	"HS2h"	13	0.51808895509159	6	132	0	0.391947898164594	-Inf	"SD"	NA	NA
"ECK120001128"	"yfcA"	"-"	2442773	2443582	810	"HS2h"	29	2.4099254614759	3	47	0	0.874074074074074	-Inf	"SD"	NA	NA
"ECK120001133"	"hyfA"	"+"	2599223	2599840	618	"HS2h"	1	0	1	55	0	0.0906148867313916	NA	"NO"	NA	NA
"ECK120001134"	"raiA"	"+"	2735176	2735517	342	"HS2h"	11464	2256.32004912193	171	1410	121.276595744681	1	-6.04383158689143	"SD"	3	23.0769230769231
"ECK120001136"	"rimM"	"-"	2743392	2743940	549	"HS2h"	2946	361.202734231611	1	100	0	1	-Inf	"SD"	2	9.52380952380952
"ECK120001137"	"ppdC"	"-"	2960463	2960786	324	"HS2h"	17	3.53178731423192	2	40	0	0.932098765432099	-Inf	"SD"	NA	NA
