"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120001014"	"trpB"	"-"	1315246	1316439	1194	"M-P2h"	1181	70.9284710874993	2	54	0	1	-Inf	"SD"	22	51.1627906976744
"ECK120001015"	"trpC"	"-"	1316451	1317809	1359	"M-P2h"	1073	56.6181002215	0	0	0	1	-Inf	"SD"	12	24.4897959183673
"ECK120001016"	"trpD"	"-"	1317813	1319408	1596	"M-P2h"	577	25.9249515692701	18	297	40.4040404040404	1	-3.43323498297774	"SD"	21	36.8421052631579
"ECK120001017"	"trpE"	"-"	1319408	1320970	1563	"M-P2h"	298	13.6720083095294	23	297	40.4040404040404	1	-2.51011886801709	"SD"	16	28.0701754385965
"ECK120001019"	"trpS"	"-"	3510656	3511660	1005	"M-P2h"	1055	75.2768479151999	2	96	0	1	-Inf	"SD"	16	43.2432432432432
"ECK120001022"	"tsf"	"+"	190857	191708	852	"M-P2h"	3317	279.177815296477	8	229	30.5676855895197	1	-7.63961366578034	"SD"	115	383.333333333333
"ECK120001025"	"tufA"	"-"	3468167	3469351	1185	"M-P2h"	3289	199.03092011683	0	0	0	0.419409282700422	-Inf	"SD"	587	1365.11627906977
"ECK120001026"	"tufB"	"+"	4173967	4175151	1185	"M-P2h"	970	58.6986903354591	0	0	0	0.241350210970464	-Inf	"SD"	NA	NA
"ECK120001032"	"tyrS"	"-"	1713972	1715246	1275	"M-P2h"	2139	120.302770061567	14	415	31.3253012048193	1	-5.53201442855349	"SD"	32	66.6666666666667
"ECK120001033"	"ubiX"	"-"	2426079	2426648	570	"M-P2h"	43	5.40964327372639	16	301	39.8671096345515	0.935087719298246	-1.1724990562046	"SD"	0	0
"ECK120001035"	"ugpA"	"-"	3588047	3588934	888	"M-P2h"	2713	219.084602318333	1	64	0	1	-Inf	"SD"	NA	NA
"ECK120001036"	"ugpB"	"-"	3589032	3590348	1317	"M-P2h"	32231	1754.94307080258	10	147	40.8163265306122	1	-10.5141741100402	"SD"	50	104.166666666667
"ECK120001037"	"ugpC"	"-"	3586133	3587203	1071	"M-P2h"	7786	521.314681815803	0	0	0	1	-Inf	"SD"	8	20
"ECK120001038"	"ugpE"	"-"	3587205	3588050	846	"M-P2h"	4922	417.201896480574	1	64	0	1	-Inf	"SD"	NA	NA
"ECK120001040"	"uhpA"	"-"	3848159	3848749	591	"M-P2h"	60	7.28012434429002	1	42	0	0.991539763113367	-Inf	"SD"	2	9.52380952380952
"ECK120001041"	"uhpB"	"-"	3846657	3848159	1503	"M-P2h"	36	1.71758622254507	0	0	0	0.795076513639388	-Inf	"SD"	NA	NA
"ECK120001042"	"uhpC"	"-"	3845328	3846647	1320	"M-P2h"	47	2.55328300393111	2	169	0	0.763636363636364	-Inf	"SD"	NA	NA
"ECK120001044"	"uidA"	"-"	1692284	1694095	1812	"M-P2h"	58	2.29532838735811	16	303	52.8052805280528	0.836092715231788	0.479371333642905	"AD"	NA	NA
"ECK120001046"	"umuD"	"+"	1229990	1230409	420	"M-P2h"	40	6.82944998011969	3	153	0	0.973809523809524	-Inf	"SD"	NA	NA
"ECK120001048"	"usg"	"-"	2433658	2434671	1014	"M-P2h"	2570	181.748232459102	4	101	0	1	-Inf	"SD"	7	19.4444444444444
"ECK120001052"	"uvrC"	"-"	1990898	1992730	1833	"M-P2h"	792	30.9840185677443	25	349	40.1146131805158	1	-3.46802553875788	"SD"	5	7.35294117647059
"ECK120001054"	"uxaB"	"-"	1607253	1608704	1452	"M-P2h"	93	4.59294621596892	1	45	0	0.792699724517906	-Inf	"SD"	NA	NA
"ECK120001058"	"xerC"	"+"	3994310	3995206	897	"M-P2h"	479	38.2928859253199	2	100	0	1	-Inf	"SD"	NA	NA
"ECK120001059"	"dsbC"	"-"	3036134	3036844	711	"M-P2h"	296	29.853629448962	3	54	0	1	-Inf	"SD"	6	23.0769230769231
"ECK120001064"	"xylB"	"-"	3725940	3727394	1455	"M-P2h"	90	4.4356221520365	15	320	34.375	0.845360824742268	-1.01163295117249	"SD"	NA	NA
"ECK120001067"	"ribF"	"+"	21407	22348	942	"M-P2h"	1869	142.27658294571	0	0	0	1	-Inf	"SD"	2	5.71428571428571
"ECK120001068"	"fkpB"	"+"	25826	26275	450	"M-P2h"	361	57.5267336658749	0	0	0	1	-Inf	"SD"	2	12.5
"ECK120001069"	"ispH"	"+"	26277	27227	951	"M-P2h"	334	25.1849433020818	0	0	0	1	-Inf	"SD"	4	11.4285714285714
"ECK120001070"	"rihC"	"+"	27293	28207	915	"M-P2h"	35	2.74297581168742	4	146	0	0.80655737704918	-Inf	"SD"	3	9.09090909090909
"ECK120001071"	"hepA"	"-"	60358	63264	2907	"M-P2h"	251	6.19161177248209	5	149	0	0.91296869625043	-Inf	"SD"	15	13.6363636363636
"ECK120001072"	"mraZ"	"+"	89634	90092	459	"M-P2h"	334	52.1805688023524	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001073"	"rsmH"	"+"	90094	91035	942	"M-P2h"	444	33.7992524493822	2	100	0	1	-Inf	"SD"	7	20
"ECK120001074"	"ftsL"	"+"	91032	91397	366	"M-P2h"	286	56.0350772959001	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001075"	"secM"	"+"	107705	108217	513	"M-P2h"	321	44.8706845185057	8	202	34.6534653465347	1	-5.0022744607334	"SD"	NA	NA
"ECK120001079"	"frsA"	"+"	256527	257771	1245	"M-P2h"	717	41.2976017472539	2	100	0	1	-Inf	"SD"	2	4.25531914893617
"ECK120001081"	"yaiA"	"+"	406203	406394	192	"M-P2h"	250	93.3713864469489	121	969	124.871001031992	1	-1.94797345794209	"SD"	NA	NA
"ECK120001084"	"yajC"	"+"	426511	426843	333	"M-P2h"	574	123.606891982527	2	109	0	1	-Inf	"SD"	2	16.6666666666667
"ECK120001088"	"ybaB"	"+"	493300	493629	330	"M-P2h"	1595	346.594586491074	0	0	0	1	-Inf	"SD"	11	91.6666666666667
"ECK120001093"	"entH"	"+"	628523	628936	414	"M-P2h"	29	5.023109949146	1	43	0	0.978260869565217	-Inf	"SD"	NA	NA
"ECK120001094"	"ybgA"	"+"	738224	738733	510	"M-P2h"	10	1.40606323120111	13	643	20.2177293934681	0.601960784313725	0.886850148836834	"AD"	NA	NA
"ECK120001096"	"ybgC"	"+"	773975	774379	405	"M-P2h"	257	45.5043722749456	3	100	0	1	-Inf	"SD"	NA	NA
"ECK120001098"	"aat"	"-"	925951	926655	705	"M-P2h"	167	16.9864404824679	11	288	24.3055555555556	1	-3.60088483440605	"SD"	NA	NA
"ECK120001099"	"yccA"	"-"	1029982	1030641	660	"M-P2h"	7792	846.603453899201	7	367	19.0735694822888	1	-9.24011573705468	"SD"	NA	NA
"ECK120001101"	"yceB"	"-"	1121936	1122496	561	"M-P2h"	360	46.0166148393091	2	171	0	0.92156862745098	-Inf	"SD"	5	23.8095238095238
"ECK120001106"	"yciB"	"-"	1310375	1310914	540	"M-P2h"	113	15.0058192618741	20	411	43.7956204379562	1	-2.0594532751978	"SD"	NA	NA
"ECK120001110"	"yciF"	"-"	1313294	1313794	501	"M-P2h"	23	3.29204025987805	0	0	0	0.972055888223553	-Inf	"SD"	NA	NA
"ECK120001111"	"yciG"	"-"	1313880	1314059	180	"M-P2h"	4	1.59353832869459	0	0	0	0.75	-Inf	"SD"	NA	NA
"ECK120001113"	"rem"	"-"	1642675	1642926	252	"M-P2h"	61	17.3581853661375	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001114"	"hokD"	"-"	1643143	1643298	156	"M-P2h"	920	422.900556461258	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001115"	"relE"	"-"	1643370	1643657	288	"M-P2h"	1888	470.093806964905	4	150	0	1	-Inf	"SD"	NA	NA
"ECK120001117"	"nlpC"	"-"	1790291	1790755	465	"M-P2h"	805	124.141776251531	3	139	0	1	-Inf	"SD"	NA	NA
"ECK120001121"	"yebC"	"-"	1945435	1946175	741	"M-P2h"	853	82.5478660552524	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001122"	"nudB"	"-"	1946204	1946656	453	"M-P2h"	515	81.5237323785811	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001126"	"yfaA"	"-"	2332978	2334666	1689	"M-P2h"	12	0.509479394609284	9	129	0	0.37951450562463	-Inf	"SD"	NA	NA
"ECK120001128"	"yfcA"	"-"	2442773	2443582	810	"M-P2h"	286	25.3195534448141	5	69	0	1	-Inf	"SD"	NA	NA
"ECK120001133"	"hyfA"	"+"	2599223	2599840	618	"M-P2h"	0	0	3	57	0	0	NA	"NO"	NA	NA
"ECK120001134"	"raiA"	"+"	2735176	2735517	342	"M-P2h"	2598	544.738497098494	68	437	132.723112128146	1	-5.55336711671017	"SD"	3	23.0769230769231
"ECK120001136"	"rimM"	"-"	2743392	2743940	549	"M-P2h"	1012	132.185310544175	0	0	0	1	-Inf	"SD"	7	33.3333333333333
"ECK120001137"	"ppdC"	"-"	2960463	2960786	324	"M-P2h"	21	4.64782012535923	1	100	0	0.580246913580247	-Inf	"SD"	NA	NA
"ECK120001138"	"ygdB"	"-"	2960771	2961178	408	"M-P2h"	8	1.40606323120111	0	0	0	0.433823529411765	-Inf	"SD"	NA	NA
"ECK120001139"	"ppdB"	"-"	2961175	2961738	564	"M-P2h"	19	2.41573629615936	0	0	0	0.856382978723404	-Inf	"SD"	NA	NA
"ECK120001142"	"argO"	"-"	3066195	3066830	636	"M-P2h"	82	9.24552898252052	6	278	21.5827338129496	0.79874213836478	-2.94572145988833	"SD"	NA	NA
"ECK120001143"	"mscS"	"-"	3066969	3067829	861	"M-P2h"	1572	130.925553277417	10	310	29.0322580645161	1	-6.18460598469521	"SD"	32	103.225806451613
"ECK120001144"	"yggC"	"-"	3071998	3072711	714	"M-P2h"	186	18.6805543573862	2	44	0	1	-Inf	"SD"	NA	NA
"ECK120001145"	"yggD"	"-"	3072708	3073217	510	"M-P2h"	327	45.9782676602764	3	263	0	1	-Inf	"SD"	NA	NA
"ECK120001146"	"ygiA"	"+"	3177618	3177878	261	"M-P2h"	424	116.493146787329	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001147"	"ygiB"	"+"	3177862	3178437	576	"M-P2h"	709	88.267083987849	2	56	0	1	-Inf	"SD"	NA	NA
"ECK120001152"	"ttdB"	"+"	3205393	3205998	606	"M-P2h"	4	0.473328216443939	3	81	0	0.381188118811881	-Inf	"SD"	NA	NA
"ECK120001154"	"tdcD"	"-"	3260474	3261694	1221	"M-P2h"	33	1.93808715652045	0	0	0	0.673218673218673	-Inf	"SD"	NA	NA
"ECK120001155"	"yhaB"	"+"	3265876	3266415	540	"M-P2h"	0	0	4	239	0	0	NA	"NO"	NA	NA
"ECK120001157"	"garK"	"-"	3268647	3269873	1227	"M-P2h"	66	3.85721991542212	0	0	0	0.91361043194784	-Inf	"SD"	NA	NA
"ECK120001158"	"garR"	"-"	3269889	3270779	891	"M-P2h"	96	7.72624644215561	0	0	0	0.985409652076319	-Inf	"SD"	30	100
"ECK120001159"	"truB"	"-"	3309855	3310799	945	"M-P2h"	311	23.5995438201914	4	168	0	1	-Inf	"SD"	3	8.57142857142857
"ECK120001160"	"rbfA"	"-"	3310799	3311200	402	"M-P2h"	162	28.8977473039393	1	100	0	1	-Inf	"SD"	4	26.6666666666667
"ECK120001161"	"rimP"	"-"	3315576	3316028	453	"M-P2h"	433	68.5432546017973	0	0	0	1	-Inf	"SD"	2	11.7647058823529
"ECK120001163"	"bfd"	"-"	3464819	3465013	195	"M-P2h"	5	1.83869807157069	0	0	0	0.666666666666667	-Inf	"SD"	NA	NA
"ECK120001165"	"damX"	"-"	3514042	3515328	1287	"M-P2h"	2210	123.137052671855	2	63	0	1	-Inf	"SD"	9	19.5652173913043
"ECK120001168"	"yibA"	"+"	3764360	3765202	843	"M-P2h"	36	3.06231564944869	9	154	58.4415584415584	0.615658362989324	-0.766626090333676	"SD"	NA	NA
"ECK120001170"	"waaC"	"+"	3794002	3794961	960	"M-P2h"	442	33.0161222476411	7	123	0	1	-Inf	"SD"	NA	NA
"ECK120001174"	"dinD"	"+"	3815783	3816607	825	"M-P2h"	66	5.73673798330054	4	107	0	0.955151515151515	-Inf	"SD"	NA	NA
"ECK120001177"	"yidB"	"-"	3875090	3875488	399	"M-P2h"	54	9.70500786648588	0	0	0	0.974937343358396	-Inf	"SD"	NA	NA
"ECK120001178"	"yidC"	"+"	3883099	3884745	1647	"M-P2h"	748	32.5673953514633	4	148	0	1	-Inf	"SD"	7	11.2903225806452
"ECK120001179"	"glmU"	"-"	3911853	3913223	1371	"M-P2h"	828	43.3079782109122	5	105	0	1	-Inf	"SD"	8	16.3265306122449
"ECK120001180"	"mioC"	"-"	3924035	3924478	444	"M-P2h"	398	64.2798906912617	2	100	0	1	-Inf	"SD"	NA	NA
"ECK120001181"	"yigA"	"+"	3993606	3994313	708	"M-P2h"	676	68.4681298854372	1	100	0	1	-Inf	"SD"	2	7.40740740740741
"ECK120001182"	"yigB"	"+"	3995206	3995922	717	"M-P2h"	191	19.1024573711716	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001184"	"murI"	"+"	4163451	4164308	858	"M-P2h"	477	39.8663172790553	5	204	0	1	-Inf	"SD"	1	3.2258064516129
"ECK120001185"	"murB"	"+"	4170080	4171108	1029	"M-P2h"	715	49.8271095488324	18	384	44.2708333333333	1	-3.8733242347972	"SD"	5	13.1578947368421
"ECK120001192"	"nsrR"	"+"	4404213	4404638	426	"M-P2h"	600	100.9989081567	4	144	0	1	-Inf	"SD"	1	6.25
"ECK120001194"	"yjjA"	"-"	4597718	4598212	495	"M-P2h"	187	27.0901515878081	87	642	135.514018691589	1	-0.638681160347693	"SD"	NA	NA
"ECK120001195"	"yjjB"	"-"	4599647	4599973	327	"M-P2h"	15	3.28941398125031	2	100	0	0.932721712538226	-Inf	"SD"	NA	NA
"ECK120001197"	"creB"	"+"	4634030	4634719	690	"M-P2h"	221	22.9677372157503	4	102	0	1	-Inf	"SD"	NA	NA
"ECK120001201"	"argH"	"+"	4154873	4156246	1374	"M-P2h"	681	35.5414716760159	1	87	0	1	-Inf	"SD"	8	16
"ECK120001202"	"fliO"	"+"	2019528	2019893	366	"M-P2h"	3	0.587780531075875	2	100	0	0.377049180327869	-Inf	"SD"	NA	NA
"ECK120001203"	"dcuA"	"-"	4363495	4364796	1302	"M-P2h"	1546	85.1478199134278	7	181	0	1	-Inf	"SD"	NA	NA
"ECK120001204"	"leuA"	"-"	81958	83529	1572	"M-P2h"	5414	246.968029910855	14	316	31.6455696202532	1	-6.94818048634475	"SD"	27	47.3684210526316
"ECK120001206"	"fdnH"	"+"	1548485	1549369	885	"M-P2h"	14	1.13438321703683	1	95	0	0.509604519774011	-Inf	"SD"	NA	NA
"ECK120001207"	"fdnI"	"+"	1549362	1550015	654	"M-P2h"	103	11.2936546689594	1	45	0	0.912844036697248	-Inf	"SD"	NA	NA
"ECK120001209"	"rpmI"	"-"	1797826	1798023	198	"M-P2h"	1182	428.082341935684	1	55	0	1	-Inf	"SD"	NA	NA
"ECK120001210"	"rpmJ"	"-"	3440640	3440756	117	"M-P2h"	1794	1099.54144679927	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001211"	"rstB"	"+"	1680906	1682207	1302	"M-P2h"	515	28.3642479013036	20	248	36.2903225806452	1	-3.97800479873839	"SD"	0	0
"ECK120001212"	"ydiB"	"+"	1771813	1772679	867	"M-P2h"	65	5.37612411929837	2	123	0	0.615916955017301	-Inf	"SD"	NA	NA
"ECK120001215"	"chiA"	"-"	3465182	3467875	2694	"M-P2h"	149	3.96610040604946	44	360	44.4444444444444	0.801410541945063	-0.309649296275614	"SD"	NA	NA
"ECK120001216"	"ybhB"	"-"	806656	807132	477	"M-P2h"	149	22.3997368844806	40	922	43.3839479392625	1	-1.48540988084504	"SD"	0	0
"ECK120001221"	"yggF"	"-"	3073239	3074204	966	"M-P2h"	120	8.90797823493873	1	54	0	0.691511387163561	-Inf	"SD"	NA	NA
"ECK120001224"	"mazF"	"-"	2908778	2909113	336	"M-P2h"	143	30.5191045986599	2	101	0	1	-Inf	"SD"	NA	NA
"ECK120001226"	"ychA"	"+"	1266543	1267352	810	"M-P2h"	641	56.7476704829575	1	38	0	1	-Inf	"SD"	NA	NA
"ECK120001227"	"mukE"	"+"	974872	975549	678	"M-P2h"	538	56.9020102325902	1	71	0	1	-Inf	"SD"	0	0
"ECK120001228"	"ycbB"	"+"	980270	982117	1848	"M-P2h"	490	19.0138096037423	24	187	48.1283422459893	0.982142857142857	-3.40097880741996	"SD"	1	1.47058823529412
"ECK120001229"	"rlmH"	"-"	667471	667938	468	"M-P2h"	189	28.9594946272383	1	100	0	1	-Inf	"SD"	4	23.5294117647059
"ECK120001230"	"rsfS"	"-"	667942	668259	318	"M-P2h"	223	50.286657636636	1	49	0	1	-Inf	"SD"	NA	NA
"ECK120001233"	"focA"	"-"	952832	953689	858	"M-P2h"	1913	159.883155041578	16	364	21.978021978022	1	-6.64280223212232	"SD"	NA	NA
"ECK120001234"	"rnr"	"+"	4404677	4407118	2442	"M-P2h"	6088	178.773857710553	11	278	32.3741007194245	1	-6.63399506834958	"SD"	18	19.5652173913043
"ECK120001236"	"nfsA"	"+"	890407	891129	723	"M-P2h"	128	12.6954090916748	5	302	0	1	-Inf	"SD"	7	25.9259259259259
"ECK120001238"	"gspB"	"-"	3451530	3451949	420	"M-P2h"	127	21.68350368688	1	69	0	0.957142857142857	-Inf	"SD"	NA	NA
"ECK120001239"	"cmk"	"+"	960424	961107	684	"M-P2h"	142	14.8870028075416	16	489	32.719836400818	0.985380116959064	-2.21790951589454	"SD"	4	16
"ECK120001241"	"yiaB"	"-"	3725430	3725771	342	"M-P2h"	12	2.51611315057041	0	0	0	0.505847953216374	-Inf	"SD"	NA	NA
"ECK120001242"	"fmt"	"+"	3432236	3433183	948	"M-P2h"	888	67.1706662601646	36	368	81.5217391304348	1	-3.48479693311909	"SD"	10	29.4117647058824
"ECK120001245"	"pheL"	"+"	2735621	2735668	48	"M-P2h"	16	23.9030749304189	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001246"	"pheM"	"-"	1797250	1797294	45	"M-P2h"	22	35.0578432312811	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001247"	"fruL"	"+"	87860	87946	87	"M-P2h"	56	46.157661934602	1	55	0	1	-Inf	"SD"	NA	NA
"ECK120001249"	"ivbL"	"-"	3850913	3851011	99	"M-P2h"	115	83.2985944544902	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001250"	"tnaC"	"+"	3886458	3886532	75	"M-P2h"	6	5.73673798330054	0	0	0	0.786666666666667	-Inf	"SD"	NA	NA
"ECK120001251"	"thrL"	"+"	190	255	66	"M-P2h"	240	260.760817422752	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001254"	"mutL"	"+"	4395435	4397282	1848	"M-P2h"	432	16.7631954057483	3	100	0	0.993506493506494	-Inf	"SD"	6	8.82352941176471
"ECK120001255"	"hyfB"	"+"	2599840	2601858	2019	"M-P2h"	9	0.319654791045721	8	91	0	0.346706290242694	-Inf	"SD"	NA	NA
"ECK120001256"	"phnE_1"	"-"	4320684	4321304	621	"M-P2h"	2524	291.455850842403	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001257"	"fabZ"	"+"	202101	202556	456	"M-P2h"	2436	383.078227174345	0	0	0	1	-Inf	"SD"	12	70.5882352941177
"ECK120001258"	"glrR"	"-"	2685491	2686825	1335	"M-P2h"	257	13.804697207006	0	0	0	0.964044943820225	-Inf	"SD"	0	0
"ECK120001263"	"yeiB"	"-"	2239832	2240989	1158	"M-P2h"	317	19.6302454739451	2	97	0	1	-Inf	"SD"	NA	NA
"ECK120001267"	"ispE"	"-"	1261249	1262100	852	"M-P2h"	500	42.0828783986248	13	357	16.8067226890756	1	-5.13212707499085	"SD"	1	3.2258064516129
"ECK120001268"	"wzzE"	"+"	3967054	3968100	1047	"M-P2h"	367	25.1358982792657	0	0	0	1	-Inf	"SD"	4	10.2564102564103
"ECK120001269"	"radA"	"+"	4623935	4625317	1383	"M-P2h"	129	6.68871294148382	2	110	0	1	-Inf	"SD"	NA	NA
"ECK120001270"	"dsbA"	"+"	4041441	4042067	627	"M-P2h"	1227	140.330492534086	0	0	0	1	-Inf	"SD"	16	69.5652173913043
"ECK120001271"	"yhdE"	"-"	3395807	3396400	594	"M-P2h"	288	34.7681089897002	2	100	0	1	-Inf	"SD"	3	13.6363636363636
"ECK120001272"	"rng"	"-"	3394348	3395817	1470	"M-P2h"	778	37.9522291752366	3	162	0	1	-Inf	"SD"	7	12.7272727272727
"ECK120001273"	"ydfA"	"+"	1646532	1646687	156	"M-P2h"	19	8.73381583996076	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001274"	"ydfB"	"+"	1646689	1646817	129	"M-P2h"	24	13.3412511239547	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001275"	"ydfC"	"+"	1646847	1647065	219	"M-P2h"	39	12.7701359217307	10	418	23.9234449760766	0.990867579908676	-2.67470197564947	"SD"	NA	NA
"ECK120001276"	"ydfD"	"+"	1647818	1648009	192	"M-P2h"	2	0.746971091575591	2	160	0	0.708333333333333	-Inf	"SD"	NA	NA
"ECK120001277"	"ydfE"	"+"	1648102	1649022	921	"M-P2h"	35	2.72510626242561	3	158	0	0.818675352877307	-Inf	"SD"	NA	NA
"ECK120001280"	"ydbC"	"+"	1472245	1473105	861	"M-P2h"	112	9.32802924113909	4	204	0	1	-Inf	"SD"	6	19.3548387096774
"ECK120001281"	"ydbD"	"+"	1473168	1475474	2307	"M-P2h"	33	1.02574963940679	3	105	0	0.609449501517122	-Inf	"SD"	NA	NA
"ECK120001282"	"dusB"	"+"	3408302	3409267	966	"M-P2h"	352	26.1300694891536	4	59	0	1	-Inf	"SD"	NA	NA
"ECK120001285"	"purB"	"-"	1189839	1191209	1371	"M-P2h"	337	17.6265563491273	6	216	0	1	-Inf	"SD"	12	23.0769230769231
"ECK120001288"	"fabD"	"+"	1148951	1149880	930	"M-P2h"	3489	269.025253007199	1	38	0	1	-Inf	"SD"	29	90.625
"ECK120001289"	"fabG"	"+"	1149893	1150627	735	"M-P2h"	2822	275.324397769968	4	160	0	1	-Inf	"SD"	25	96.1538461538462
"ECK120001292"	"ribD"	"+"	432679	433782	1104	"M-P2h"	965	62.6806176843866	5	151	0	1	-Inf	"SD"	7	17.5
"ECK120001293"	"ribE"	"+"	433871	434341	471	"M-P2h"	750	114.186663680345	0	0	0	1	-Inf	"SD"	13	81.25
"ECK120001295"	"ubiH"	"-"	3050362	3051540	1179	"M-P2h"	547	33.2696742670207	0	0	0	1	-Inf	"SD"	1	2.38095238095238
"ECK120001298"	"codB"	"+"	354146	355405	1260	"M-P2h"	47	2.67486790888021	1	46	0	0.51031746031746	-Inf	"SD"	NA	NA
"ECK120001299"	"fdx"	"-"	2654770	2655105	336	"M-P2h"	697	148.753957379482	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120001300"	"gabD"	"+"	2789295	2790743	1449	"M-P2h"	85	4.20654527760995	1	42	0	0.685990338164251	-Inf	"SD"	2	3.84615384615385
"ECK120001301"	"gabP"	"+"	2792275	2793675	1401	"M-P2h"	42	2.14974121429892	14	123	0	0.714489650249822	-Inf	"SD"	NA	NA
"ECK120001304"	"ubiI"	"-"	3049137	3050339	1203	"M-P2h"	370	22.0552062949002	13	293	44.3686006825939	0.935162094763092	-3.0845357264749	"SD"	NA	NA
"ECK120001307"	"endA"	"+"	3088369	3089076	708	"M-P2h"	5	0.506421079034299	2	81	0	0.464689265536723	-Inf	"SD"	NA	NA
"ECK120001308"	"lysP"	"-"	2245085	2246554	1470	"M-P2h"	127	6.19528676768001	29	208	91.3461538461538	0.983673469387755	-0.705171644880612	"SD"	NA	NA
"ECK120001310"	"waaG"	"-"	3803966	3805090	1125	"M-P2h"	473	30.1497451789017	11	138	43.4782608695652	1	-4.6510394977896	"SD"	2	4.76190476190476
"ECK120001311"	"waaP"	"-"	3803176	3803973	798	"M-P2h"	248	22.2855736193379	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001314"	"mdtG"	"-"	1113487	1114713	1227	"M-P2h"	73	4.26631899736083	26	299	43.4782608695652	0.866340668296659	-0.714480218351776	"SD"	NA	NA
"ECK120001315"	"mnmA"	"-"	1191890	1192996	1107	"M-P2h"	658	42.6239113935383	1	45	0	1	-Inf	"SD"	7	17.0731707317073
"ECK120001316"	"hflD"	"-"	1191213	1191854	642	"M-P2h"	213	23.7913783185945	4	215	0	1	-Inf	"SD"	4	17.3913043478261
"ECK120001319"	"waaS"	"-"	3802204	3803139	936	"M-P2h"	169	12.9474989206436	0	0	0	0.993589743589744	-Inf	"SD"	NA	NA
"ECK120001320"	"waaB"	"-"	3801081	3802190	1110	"M-P2h"	332	21.4481645321597	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001321"	"waaI"	"-"	3800062	3801081	1020	"M-P2h"	380	26.7152013928211	1	48	0	1	-Inf	"SD"	1	2.56410256410256
"ECK120001322"	"waaJ"	"-"	3799006	3800022	1017	"M-P2h"	308	21.7172480193777	1	56	0	0.92330383480826	-Inf	"SD"	NA	NA
"ECK120001323"	"emrA"	"+"	2809449	2810621	1173	"M-P2h"	163	9.96470898633832	5	100	0	0.982097186700767	-Inf	"SD"	4	9.30232558139535
"ECK120001324"	"fliA"	"-"	1999094	1999813	720	"M-P2h"	80	7.96769164347297	4	267	0	0.954166666666667	-Inf	"SD"	4	14.2857142857143
"ECK120001325"	"fliZ"	"-"	1998497	1999048	552	"M-P2h"	32	4.15705650963807	33	112	214.285714285714	0.784420289855073	0.207472046223569	"AD"	NA	NA
"ECK120001331"	"gluQ"	"-"	159186	160112	927	"M-P2h"	80	6.1884983638625	12	329	18.2370820668693	0.899676375404531	-2.36655497681643	"SD"	NA	NA
"ECK120001332"	"amiB"	"+"	4394088	4395425	1338	"M-P2h"	261	13.9881223247519	1	67	0	0.979073243647235	-Inf	"SD"	0	0
"ECK120001333"	"bglH"	"-"	3898627	3900243	1617	"M-P2h"	17	0.753900322480745	4	100	0	0.338280766852195	-Inf	"SD"	NA	NA
"ECK120001336"	"menB"	"-"	2373984	2374841	858	"M-P2h"	394	32.9294109181296	0	0	0	1	-Inf	"SD"	7	21.875
"ECK120001337"	"ubiC"	"+"	4250529	4251026	498	"M-P2h"	467	67.2453975452147	0	0	0	1	-Inf	"SD"	8	42.1052631578947
"ECK120001342"	"folK"	"-"	157253	157732	480	"M-P2h"	53	7.91789357070127	0	0	0	0.945833333333333	-Inf	"SD"	1	5.55555555555556
"ECK120001344"	"ftsP"	"-"	3159279	3160691	1413	"M-P2h"	504	25.5778126643973	9	168	35.7142857142857	1	-4.41378658372058	"SD"	1	1.92307692307692
"ECK120001345"	"plsC"	"-"	3160766	3161503	738	"M-P2h"	408	39.6441242748411	53	431	85.84686774942	1	-2.42150988155791	"SD"	NA	NA
"ECK120001346"	"sufA"	"-"	1762042	1762410	369	"M-P2h"	42	8.1620255859967	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001347"	"appB"	"+"	1038519	1039655	1137	"M-P2h"	97	6.11767353100431	11	152	0	0.975373790677221	-Inf	"SD"	NA	NA
"ECK120001348"	"appC"	"+"	1036963	1038507	1545	"M-P2h"	111	5.15192488791553	4	93	0	0.976051779935275	-Inf	"SD"	NA	NA
"ECK120001350"	"elbB"	"-"	3347828	3348481	654	"M-P2h"	379	41.5562632964622	2	100	0	1	-Inf	"SD"	7	30.4347826086957
