"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120001014"	"trpB"	"-"	1315246	1316439	1194	"LB 3.0"	102	10.0235846209294	0	0	0	0.980737018425461	-Inf	"SD"	9	20.9302325581395
"ECK120001015"	"trpC"	"-"	1316451	1317809	1359	"LB 3.0"	94	8.11587992551203	0	0	0	0.977924944812362	-Inf	"SD"	2	4.08163265306122
"ECK120001016"	"trpD"	"-"	1317813	1319408	1596	"LB 3.0"	69	5.07274953670872	5	93	0	0.87531328320802	-Inf	"SD"	NA	NA
"ECK120001017"	"trpE"	"-"	1319408	1320970	1563	"LB 3.0"	54	4.05379700939019	4	54	0	0.751119641714651	-Inf	"SD"	5	8.7719298245614
"ECK120001019"	"trpS"	"-"	3510656	3511660	1005	"LB 3.0"	219	25.5685011041687	0	0	0	1	-Inf	"SD"	16	43.2432432432432
"ECK120001022"	"tsf"	"+"	190857	191708	852	"LB 3.0"	740	101.91059591812	0	0	0	1	-Inf	"SD"	155	516.666666666667
"ECK120001025"	"tufA"	"-"	3468167	3469351	1185	"LB 3.0"	469	46.438876954875	0	0	0	0.262447257383966	-Inf	"SD"	461	1072.09302325581
"ECK120001026"	"tufB"	"+"	4173967	4175151	1185	"LB 3.0"	200	19.8033590425906	0	0	0	0.210126582278481	-Inf	"SD"	NA	NA
"ECK120001032"	"tyrS"	"-"	1713972	1715246	1275	"LB 3.0"	572	52.6396581421521	1	100	0	1	-Inf	"SD"	17	35.4166666666667
"ECK120001033"	"ubiX"	"-"	2426079	2426648	570	"LB 3.0"	25	5.14626764593638	3	46	0	0.689473684210526	-Inf	"SD"	6	28.5714285714286
"ECK120001035"	"ugpA"	"-"	3588047	3588934	888	"LB 3.0"	39	5.15322206167413	1	59	0	0.859234234234234	-Inf	"SD"	NA	NA
"ECK120001036"	"ugpB"	"-"	3589032	3590348	1317	"LB 3.0"	512	45.6153910338671	0	0	0	1	-Inf	"SD"	5	10.4166666666667
"ECK120001037"	"ugpC"	"-"	3586133	3587203	1071	"LB 3.0"	119	13.0372113697055	0	0	0	0.944911297852474	-Inf	"SD"	0	0
"ECK120001038"	"ugpE"	"-"	3587205	3588050	846	"LB 3.0"	80	11.0954990380472	1	50	0	0.567375886524823	-Inf	"SD"	NA	NA
"ECK120001040"	"uhpA"	"-"	3848159	3848749	591	"LB 3.0"	184	36.5306633303423	0	0	0	1	-Inf	"SD"	2	9.52380952380952
"ECK120001041"	"uhpB"	"-"	3846657	3848159	1503	"LB 3.0"	76	5.93310218022525	0	0	0	0.919494344644045	-Inf	"SD"	NA	NA
"ECK120001042"	"uhpC"	"-"	3845328	3846647	1320	"LB 3.0"	21	1.8666916279351	0	0	0	0.524242424242424	-Inf	"SD"	NA	NA
"ECK120001044"	"uidA"	"-"	1692284	1694095	1812	"LB 3.0"	135	8.74183874955418	0	0	0	0.976269315673289	-Inf	"SD"	5	7.35294117647059
"ECK120001046"	"umuD"	"+"	1229990	1230409	420	"LB 3.0"	13	3.63179459584653	0	0	0	0.84047619047619	-Inf	"SD"	NA	NA
"ECK120001048"	"usg"	"-"	2433658	2434671	1014	"LB 3.0"	158	18.2829532226047	0	0	0	1	-Inf	"SD"	3	8.33333333333333
"ECK120001052"	"uvrC"	"-"	1990898	1992730	1833	"LB 3.0"	92	5.88914948942507	3	167	0	0.870703764320786	-Inf	"SD"	1	1.47058823529412
"ECK120001054"	"uxaB"	"-"	1607253	1608704	1452	"LB 3.0"	42	3.39398477806383	3	100	0	0.756198347107438	-Inf	"SD"	1	1.81818181818182
"ECK120001058"	"xerC"	"+"	3994310	3995206	897	"LB 3.0"	60	7.84848844998993	0	0	0	0.916387959866221	-Inf	"SD"	0	0
"ECK120001059"	"dsbC"	"-"	3036134	3036844	711	"LB 3.0"	55	9.07653956118737	1	73	0	1	-Inf	"SD"	4	15.3846153846154
"ECK120001064"	"xylB"	"-"	3725940	3727394	1455	"LB 3.0"	79	6.37076101983547	2	100	0	0.733333333333333	-Inf	"SD"	NA	NA
"ECK120001067"	"ribF"	"+"	21407	22348	942	"LB 3.0"	748	93.1703895338189	0	0	0	0.976645435244161	-Inf	"SD"	4	11.4285714285714
"ECK120001068"	"fkpB"	"+"	25826	26275	450	"LB 3.0"	66	17.2091190080112	1	100	0	1	-Inf	"SD"	0	0
"ECK120001069"	"ispH"	"+"	26277	27227	951	"LB 3.0"	103	12.7081965717319	0	0	0	0.997896950578339	-Inf	"SD"	2	5.71428571428571
"ECK120001070"	"rihC"	"+"	27293	28207	915	"LB 3.0"	256	32.8281256784715	2	38	0	1	-Inf	"SD"	7	21.2121212121212
"ECK120001071"	"hepA"	"-"	60358	63264	2907	"LB 3.0"	202	8.15330246650313	2	100	0	0.915720674234606	-Inf	"SD"	9	8.18181818181818
"ECK120001072"	"mraZ"	"+"	89634	90092	459	"LB 3.0"	369	94.3280587337515	0	0	0	1	-Inf	"SD"	2	11.7647058823529
"ECK120001073"	"rsmH"	"+"	90094	91035	942	"LB 3.0"	375	46.709754111206	0	0	0	1	-Inf	"SD"	11	31.4285714285714
"ECK120001074"	"ftsL"	"+"	91032	91397	366	"LB 3.0"	198	63.4762586361071	0	0	0	1	-Inf	"SD"	0	0
"ECK120001075"	"secM"	"+"	107705	108217	513	"LB 3.0"	143	32.7073899275068	4	97	0	0.957115009746589	-Inf	"SD"	NA	NA
"ECK120001079"	"frsA"	"+"	256527	257771	1245	"LB 3.0"	120	11.3093881761301	2	55	0	0.971084337349398	-Inf	"SD"	2	4.25531914893617
"ECK120001081"	"yaiA"	"+"	406203	406394	192	"LB 3.0"	82	50.1117812023055	11	256	42.96875	1	-4.50957438980818	"SD"	1	14.2857142857143
"ECK120001084"	"yajC"	"+"	426511	426843	333	"LB 3.0"	291	102.535905637413	1	54	0	1	-Inf	"SD"	3	25
"ECK120001088"	"ybaB"	"+"	493300	493629	330	"LB 3.0"	217	77.1565872879843	0	0	0	1	-Inf	"SD"	21	175
"ECK120001093"	"entH"	"+"	628523	628936	414	"LB 3.0"	34	9.63619970804319	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001094"	"ybgA"	"+"	738224	738733	510	"LB 3.0"	6	1.38041061561588	4	152	0	0.390196078431373	-Inf	"SD"	NA	NA
"ECK120001096"	"ybgC"	"+"	773975	774379	405	"LB 3.0"	99	28.6818650133521	31	205	151.219512195122	1	-2.2097987164693	"SD"	0	0
"ECK120001098"	"aat"	"-"	925951	926655	705	"LB 3.0"	22	3.66151468255559	0	0	0	0.695035460992908	-Inf	"SD"	NA	NA
"ECK120001099"	"yccA"	"-"	1029982	1030641	660	"LB 3.0"	1315	233.780903879492	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001101"	"yceB"	"-"	1121936	1122496	561	"LB 3.0"	63	13.1766467854243	1	44	0	1	-Inf	"SD"	4	19.047619047619
"ECK120001106"	"yciB"	"-"	1310375	1310914	540	"LB 3.0"	62	13.471785082029	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120001110"	"yciF"	"-"	1313294	1313794	501	"LB 3.0"	5	1.17100700925498	1	38	0	0.580838323353293	-Inf	"SD"	1	5.26315789473684
"ECK120001111"	"yciG"	"-"	1313880	1314059	180	"LB 3.0"	5	3.25930284242637	0	0	0	0.605555555555556	-Inf	"SD"	NA	NA
"ECK120001113"	"rem"	"-"	1642675	1642926	252	"LB 3.0"	21	9.77790852727912	3	180	0	1	-Inf	"SD"	NA	NA
"ECK120001114"	"hokD"	"-"	1643143	1643298	156	"LB 3.0"	562	422.706507102374	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001115"	"relE"	"-"	1643370	1643657	288	"LB 3.0"	644	262.373878815323	0	0	0	1	-Inf	"SD"	1	9.09090909090909
"ECK120001117"	"nlpC"	"-"	1790291	1790755	465	"LB 3.0"	235	59.2982839718863	0	0	0	1	-Inf	"SD"	0	0
"ECK120001121"	"yebC"	"-"	1945435	1946175	741	"LB 3.0"	151	23.9103512165044	2	100	0	1	-Inf	"SD"	0	0
"ECK120001122"	"nudB"	"-"	1946204	1946656	453	"LB 3.0"	144	37.2985119980978	0	0	0	1	-Inf	"SD"	0	0
"ECK120001126"	"yfaA"	"-"	2332978	2334666	1689	"LB 3.0"	4	0	2	71	0	0.136175251628182	NA	"NO"	0	0
"ECK120001128"	"yfcA"	"-"	2442773	2443582	810	"LB 3.0"	59	8.54661634236249	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001133"	"hyfA"	"+"	2599223	2599840	618	"LB 3.0"	0	0	1	100	0	0	NA	"NO"	NA	NA
"ECK120001134"	"raiA"	"+"	2735176	2735517	342	"LB 3.0"	16946	5813.91010186919	9	148	40.5405405405405	1	-12.2422586426674	"SD"	13	100
"ECK120001136"	"rimM"	"-"	2743392	2743940	549	"LB 3.0"	565	120.75449875219	1	51	0	1	-Inf	"SD"	5	23.8095238095238
"ECK120001137"	"ppdC"	"-"	2960463	2960786	324	"LB 3.0"	7	2.53501332188718	0	0	0	0.490740740740741	-Inf	"SD"	NA	NA
"ECK120001138"	"ygdB"	"-"	2960771	2961178	408	"LB 3.0"	2	0.575171089839948	0	0	0	0.299019607843137	-Inf	"SD"	NA	NA
"ECK120001139"	"ppdB"	"-"	2961175	2961738	564	"LB 3.0"	6	1.24824364178031	0	0	0	0.50354609929078	-Inf	"SD"	NA	NA
"ECK120001142"	"argO"	"-"	3066195	3066830	636	"LB 3.0"	13	2.39835492178544	4	200	0	0.316037735849057	-Inf	"SD"	0	0
"ECK120001143"	"mscS"	"-"	3066969	3067829	861	"LB 3.0"	63	8.58548065809874	2	97	0	0.981416957026713	-Inf	"SD"	7	22.5806451612903
"ECK120001144"	"yggC"	"-"	3071998	3072711	714	"LB 3.0"	30	4.93003791291384	0	0	0	0.764705882352941	-Inf	"SD"	NA	NA
"ECK120001145"	"yggD"	"-"	3072708	3073217	510	"LB 3.0"	50	11.503421796799	0	0	0	0.982352941176471	-Inf	"SD"	NA	NA
"ECK120001146"	"ygiA"	"+"	3177618	3177878	261	"LB 3.0"	240	107.894163059632	0	0	0	0.773946360153257	-Inf	"SD"	NA	NA
"ECK120001147"	"ygiB"	"+"	3177862	3178437	576	"LB 3.0"	384	78.223268218233	2	72	0	1	-Inf	"SD"	1	4.34782608695652
"ECK120001152"	"ttdB"	"+"	3205393	3205998	606	"LB 3.0"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120001154"	"tdcD"	"-"	3260474	3261694	1221	"LB 3.0"	34	3.26731095751833	1	63	0	0.632268632268632	-Inf	"SD"	NA	NA
"ECK120001155"	"yhaB"	"+"	3265876	3266415	540	"LB 3.0"	0	0	2	108	0	0	NA	"NO"	NA	NA
"ECK120001157"	"garK"	"-"	3268647	3269873	1227	"LB 3.0"	32	3.06007895230251	0	0	0	0.785656071719641	-Inf	"SD"	1	2.56410256410256
"ECK120001158"	"garR"	"-"	3269889	3270779	891	"LB 3.0"	34	4.47742612696956	1	77	0	0.732884399551066	-Inf	"SD"	33	110
"ECK120001159"	"truB"	"-"	3309855	3310799	945	"LB 3.0"	52	6.45652372594939	2	83	0	0.953439153439153	-Inf	"SD"	3	8.57142857142857
"ECK120001160"	"rbfA"	"-"	3310799	3311200	402	"LB 3.0"	47	13.7182597248394	0	0	0	1	-Inf	"SD"	8	53.3333333333333
"ECK120001161"	"rimP"	"-"	3315576	3316028	453	"LB 3.0"	53	13.7279245548555	1	48	0	1	-Inf	"SD"	11	64.7058823529412
"ECK120001163"	"bfd"	"-"	3464819	3465013	195	"LB 3.0"	13	7.8223268218233	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001165"	"damX"	"-"	3514042	3515328	1287	"LB 3.0"	296	26.9861158421876	0	0	0	1	-Inf	"SD"	3	6.52173913043478
"ECK120001168"	"yibA"	"+"	3764360	3765202	843	"LB 3.0"	21	2.92293350993397	4	66	0	0.584816132858837	-Inf	"SD"	0	0
"ECK120001170"	"waaC"	"+"	3794002	3794961	960	"LB 3.0"	52	6.35564054273143	3	41	0	0.821875	-Inf	"SD"	1	2.77777777777778
"ECK120001174"	"dinD"	"+"	3815783	3816607	825	"LB 3.0"	98	13.9379641552488	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001177"	"yidB"	"-"	3875090	3875488	399	"LB 3.0"	13	3.82294167983845	0	0	0	0.779448621553885	-Inf	"SD"	NA	NA
"ECK120001178"	"yidC"	"+"	3883099	3884745	1647	"LB 3.0"	372	26.5018722925161	2	108	0	1	-Inf	"SD"	11	17.741935483871
"ECK120001179"	"glmU"	"-"	3911853	3913223	1371	"LB 3.0"	187	16.0041041102949	0	0	0	1	-Inf	"SD"	11	22.4489795918367
"ECK120001180"	"mioC"	"-"	3924035	3924478	444	"LB 3.0"	151	39.9044375032202	2	147	0	1	-Inf	"SD"	2	12.5
"ECK120001181"	"yigA"	"+"	3993606	3994313	708	"LB 3.0"	158	26.1849075815271	0	0	0	1	-Inf	"SD"	2	7.40740740740741
"ECK120001182"	"yigB"	"+"	3995206	3995922	717	"LB 3.0"	29	4.74576313457899	0	0	0	0.821478382147838	-Inf	"SD"	1	3.7037037037037
"ECK120001184"	"murI"	"+"	4163451	4164308	858	"LB 3.0"	218	29.8123644607951	2	38	0	0.959207459207459	-Inf	"SD"	1	3.2258064516129
"ECK120001185"	"murB"	"+"	4170080	4171108	1029	"LB 3.0"	86	9.80641554922454	6	216	0	0.984450923226433	-Inf	"SD"	2	5.26315789473684
"ECK120001192"	"nsrR"	"+"	4404213	4404638	426	"LB 3.0"	93	25.6153660010411	1	89	0	1	-Inf	"SD"	3	18.75
"ECK120001194"	"yjjA"	"-"	4597718	4598212	495	"LB 3.0"	46	10.9038495092082	0	0	0	0.961616161616162	-Inf	"SD"	NA	NA
"ECK120001195"	"yjjB"	"-"	4599647	4599973	327	"LB 3.0"	3	1.07646699382889	1	100	0	0.403669724770642	-Inf	"SD"	NA	NA
"ECK120001197"	"creB"	"+"	4634030	4634719	690	"LB 3.0"	90	15.3045524774804	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120001201"	"argH"	"+"	4154873	4156246	1374	"LB 3.0"	1730	147.73608517199	0	0	0	1	-Inf	"SD"	3	6
"ECK120001202"	"fliO"	"+"	2019528	2019893	366	"LB 3.0"	2	0.641174329657647	0	0	0	0.278688524590164	-Inf	"SD"	1	7.69230769230769
"ECK120001203"	"dcuA"	"-"	4363495	4364796	1302	"LB 3.0"	446	40.1930617803363	0	0	0	1	-Inf	"SD"	2	4.34782608695652
"ECK120001204"	"leuA"	"-"	81958	83529	1572	"LB 3.0"	677	50.5316341447936	6	220	0	1	-Inf	"SD"	4	7.01754385964912
"ECK120001206"	"fdnH"	"+"	1548485	1549369	885	"LB 3.0"	6	0.795490863236267	0	0	0	0.440677966101695	-Inf	"SD"	0	0
"ECK120001207"	"fdnI"	"+"	1549362	1550015	654	"LB 3.0"	18	3.22940098148668	1	68	0	0.675840978593272	-Inf	"SD"	NA	NA
"ECK120001209"	"rpmI"	"-"	1797826	1798023	198	"LB 3.0"	444	263.114629461329	1	94	0	1	-Inf	"SD"	NA	NA
"ECK120001210"	"rpmJ"	"-"	3440640	3440756	117	"LB 3.0"	860	862.461675226671	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001211"	"rstB"	"+"	1680906	1682207	1302	"LB 3.0"	47	4.23559171227759	7	180	33.3333333333333	0.69815668202765	-1.81952912233939	"SD"	2	4.08163265306122
"ECK120001212"	"ydiB"	"+"	1771813	1772679	867	"LB 3.0"	14	1.89468123711983	0	0	0	0.42560553633218	-Inf	"SD"	NA	NA
"ECK120001215"	"chiA"	"-"	3465182	3467875	2694	"LB 3.0"	32	1.39373306402197	22	372	48.3870967741936	0.315144766146993	1.36904263235607	"AD"	NA	NA
"ECK120001216"	"ybhB"	"-"	806656	807132	477	"LB 3.0"	24	5.90364288439494	4	128	0	0.859538784067086	-Inf	"SD"	3	17.6470588235294
"ECK120001221"	"yggF"	"-"	3073239	3074204	966	"LB 3.0"	24	2.9151528528534	1	39	0	0.456521739130435	-Inf	"SD"	NA	NA
"ECK120001224"	"mazF"	"-"	2908778	2909113	336	"LB 3.0"	51	17.8097619604013	1	77	0	1	-Inf	"SD"	NA	NA
"ECK120001226"	"ychA"	"+"	1266543	1267352	810	"LB 3.0"	96	13.9063587943525	0	0	0	1	-Inf	"SD"	0	0
"ECK120001227"	"mukE"	"+"	974872	975549	678	"LB 3.0"	129	22.3247823012214	0	0	0	1	-Inf	"SD"	4	14.8148148148148
"ECK120001228"	"ycbB"	"+"	980270	982117	1848	"LB 3.0"	116	7.36517785171674	2	133	0	0.894480519480519	-Inf	"SD"	1	1.47058823529412
"ECK120001229"	"rlmH"	"-"	667471	667938	468	"LB 3.0"	72	18.0515234349768	0	0	0	0.914529914529915	-Inf	"SD"	5	29.4117647058824
"ECK120001230"	"rsfS"	"-"	667942	668259	318	"LB 3.0"	84	30.9941251430734	0	0	0	1	-Inf	"SD"	0	0
"ECK120001233"	"focA"	"-"	952832	953689	858	"LB 3.0"	122	16.6839837808119	0	0	0	1	-Inf	"SD"	0	0
"ECK120001234"	"rnr"	"+"	4404677	4407118	2442	"LB 3.0"	537	25.8021468262845	5	156	0	1	-Inf	"SD"	16	17.3913043478261
"ECK120001236"	"nfsA"	"+"	890407	891129	723	"LB 3.0"	44	7.14071328133247	2	100	0	0.970954356846473	-Inf	"SD"	5	18.5185185185185
"ECK120001238"	"gspB"	"-"	3451530	3451949	420	"LB 3.0"	16	4.46990104104188	1	69	0	0.919047619047619	-Inf	"SD"	NA	NA
"ECK120001239"	"cmk"	"+"	960424	961107	684	"LB 3.0"	104	17.8403945059128	6	242	0	1	-Inf	"SD"	7	28
"ECK120001241"	"yiaB"	"-"	3725430	3725771	342	"LB 3.0"	4	1.37233803891637	0	0	0	0.573099415204678	-Inf	"SD"	NA	NA
"ECK120001242"	"fmt"	"+"	3432236	3433183	948	"LB 3.0"	273	33.7894813664202	6	128	0	1	-Inf	"SD"	8	23.5294117647059
"ECK120001245"	"pheL"	"+"	2735621	2735668	48	"LB 3.0"	75	183.335784886484	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001246"	"pheM"	"-"	1797250	1797294	45	"LB 3.0"	55	143.40932506676	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001247"	"fruL"	"+"	87860	87946	87	"LB 3.0"	5	6.74338519122698	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001249"	"ivbL"	"-"	3850913	3851011	99	"LB 3.0"	926	1097.49615712248	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001250"	"tnaC"	"+"	3886458	3886532	75	"LB 3.0"	306	478.726401495586	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001251"	"thrL"	"+"	190	255	66	"LB 3.0"	120	213.336186049726	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001254"	"mutL"	"+"	4395435	4397282	1848	"LB 3.0"	402	25.5241508309494	1	55	0	0.891774891774892	-Inf	"SD"	2	2.94117647058824
"ECK120001255"	"hyfB"	"+"	2599840	2601858	2019	"LB 3.0"	1	0	0	0	0	0.0495294700346706	NA	"NO"	NA	NA
"ECK120001256"	"phnE_1"	"-"	4320684	4321304	621	"LB 3.0"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120001257"	"fabZ"	"+"	202101	202556	456	"LB 3.0"	461	118.621469238834	0	0	0	1	-Inf	"SD"	18	105.882352941176
"ECK120001258"	"glrR"	"-"	2685491	2686825	1335	"LB 3.0"	48	4.21878300502829	0	0	0	0.636704119850187	-Inf	"SD"	0	0
"ECK120001263"	"yeiB"	"-"	2239832	2240989	1158	"LB 3.0"	23	2.33048597023233	0	0	0	0.268566493955095	-Inf	"SD"	NA	NA
"ECK120001267"	"ispE"	"-"	1261249	1262100	852	"LB 3.0"	139	19.1426659900253	3	108	0	1	-Inf	"SD"	1	3.2258064516129
"ECK120001268"	"wzzE"	"+"	3967054	3968100	1047	"LB 3.0"	103	11.5429751095673	0	0	0	0.925501432664756	-Inf	"SD"	3	7.69230769230769
"ECK120001269"	"radA"	"+"	4623935	4625317	1383	"LB 3.0"	59	5.00561043912771	0	0	0	0.935647143890094	-Inf	"SD"	0	0
"ECK120001270"	"dsbA"	"+"	4041441	4042067	627	"LB 3.0"	129	24.1406736845743	0	0	0	0.972886762360447	-Inf	"SD"	11	47.8260869565217
"ECK120001271"	"yhdE"	"-"	3395807	3396400	594	"LB 3.0"	79	15.6051469425263	5	152	0	1	-Inf	"SD"	1	4.54545454545455
"ECK120001272"	"rng"	"-"	3394348	3395817	1470	"LB 3.0"	133	10.6160149724745	2	99	0	0.97891156462585	-Inf	"SD"	9	16.3636363636364
"ECK120001273"	"ydfA"	"+"	1646532	1646687	156	"LB 3.0"	4	3.00858723916281	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001274"	"ydfB"	"+"	1646689	1646817	129	"LB 3.0"	6	5.45743731755114	0	0	0	0.937984496124031	-Inf	"SD"	NA	NA
"ECK120001275"	"ydfC"	"+"	1646847	1647065	219	"LB 3.0"	8	4.28620647771139	0	0	0	0.831050228310502	-Inf	"SD"	NA	NA
"ECK120001276"	"ydfD"	"+"	1647818	1648009	192	"LB 3.0"	0	0	2	137	0	0	NA	"NO"	NA	NA
"ECK120001277"	"ydfE"	"+"	1648102	1649022	921	"LB 3.0"	2	0	3	224	0	0.162866449511401	NA	"NO"	NA	NA
"ECK120001280"	"ydbC"	"+"	1472245	1473105	861	"LB 3.0"	212	28.8908238018561	1	100	0	1	-Inf	"SD"	10	32.258064516129
"ECK120001281"	"ydbD"	"+"	1473168	1475474	2307	"LB 3.0"	18	0.915486884218591	2	66	0	0.488513220632857	-Inf	"SD"	NA	NA
"ECK120001282"	"dusB"	"+"	3408302	3409267	966	"LB 3.0"	277	33.6457225100164	3	112	0	1	-Inf	"SD"	0	0
"ECK120001285"	"purB"	"-"	1189839	1191209	1371	"LB 3.0"	95	8.13042722180758	9	123	0	0.939460247994165	-Inf	"SD"	10	19.2307692307692
"ECK120001288"	"fabD"	"+"	1148951	1149880	930	"LB 3.0"	560	70.6532745196943	0	0	0	1	-Inf	"SD"	32	100
"ECK120001289"	"fabG"	"+"	1149893	1150627	735	"LB 3.0"	953	152.136274718318	1	97	0	1	-Inf	"SD"	37	142.307692307692
"ECK120001292"	"ribD"	"+"	432679	433782	1104	"LB 3.0"	263	27.9520645942871	0	0	0	0.910326086956522	-Inf	"SD"	6	15
"ECK120001293"	"ribE"	"+"	433871	434341	471	"LB 3.0"	202	50.3219750958059	0	0	0	1	-Inf	"SD"	15	93.75
"ECK120001295"	"ubiH"	"-"	3050362	3051540	1179	"LB 3.0"	151	15.0276253192789	0	0	0	1	-Inf	"SD"	0	0
"ECK120001298"	"codB"	"+"	354146	355405	1260	"LB 3.0"	14	1.30372113697055	0	0	0	0.328571428571429	-Inf	"SD"	NA	NA
"ECK120001299"	"fdx"	"-"	2654770	2655105	336	"LB 3.0"	309	107.906204818902	0	0	0	1	-Inf	"SD"	1	8.33333333333333
"ECK120001300"	"gabD"	"+"	2789295	2790743	1449	"LB 3.0"	418	33.8481636803534	0	0	0	1	-Inf	"SD"	20	38.4615384615385
"ECK120001301"	"gabP"	"+"	2792275	2793675	1401	"LB 3.0"	55	4.60629523769038	2	100	0	0.910064239828694	-Inf	"SD"	NA	NA
"ECK120001304"	"ubiI"	"-"	3049137	3050339	1203	"LB 3.0"	65	6.33979106506876	1	54	0	0.782211138819618	-Inf	"SD"	1	2.27272727272727
"ECK120001307"	"endA"	"+"	3088369	3089076	708	"LB 3.0"	4	0.66290905269689	1	83	0	0.518361581920904	-Inf	"SD"	0	0
"ECK120001308"	"lysP"	"-"	2245085	2246554	1470	"LB 3.0"	162	12.9307851544426	4	114	0	1	-Inf	"SD"	NA	NA
"ECK120001310"	"waaG"	"-"	3803966	3805090	1125	"LB 3.0"	110	11.4727460053408	3	135	0	0.854222222222222	-Inf	"SD"	2	4.76190476190476
"ECK120001311"	"waaP"	"-"	3803176	3803973	798	"LB 3.0"	57	8.38106445195353	0	0	0	0.853383458646617	-Inf	"SD"	1	3.2258064516129
"ECK120001314"	"mdtG"	"-"	1113487	1114713	1227	"LB 3.0"	17	1.62566694341071	3	173	0	0.519967400162999	-Inf	"SD"	NA	NA
"ECK120001315"	"mnmA"	"-"	1191890	1192996	1107	"LB 3.0"	158	16.7469869627111	0	0	0	0.987353206865402	-Inf	"SD"	3	7.31707317073171
"ECK120001316"	"hflD"	"-"	1191213	1191854	642	"LB 3.0"	82	14.9867009203157	4	102	0	0.889408099688474	-Inf	"SD"	6	26.0869565217391
"ECK120001319"	"waaS"	"-"	3802204	3803139	936	"LB 3.0"	55	6.8946790897481	1	90	0	0.884615384615385	-Inf	"SD"	1	2.7027027027027
"ECK120001320"	"waaB"	"-"	3801081	3802190	1110	"LB 3.0"	87	9.19651937160307	0	0	0	0.9	-Inf	"SD"	0	0
"ECK120001321"	"waaI"	"-"	3800062	3801081	1020	"LB 3.0"	79	9.08770321947118	1	35	0	0.907843137254902	-Inf	"SD"	0	0
"ECK120001322"	"waaJ"	"-"	3799006	3800022	1017	"LB 3.0"	57	6.5762924608249	0	0	0	0.805309734513274	-Inf	"SD"	0	0
"ECK120001323"	"emrA"	"+"	2809449	2810621	1173	"LB 3.0"	23	2.30068435935979	0	0	0	0.595907928388747	-Inf	"SD"	0	0
"ECK120001324"	"fliA"	"-"	1999094	1999813	720	"LB 3.0"	20	3.25930284242637	1	47	0	0.548611111111111	-Inf	"SD"	12	42.8571428571429
"ECK120001325"	"fliZ"	"-"	1998497	1999048	552	"LB 3.0"	7	1.48794260197726	10	111	72.0720720720721	0.581521739130435	0.104753030172014	"AD"	0	0
"ECK120001331"	"gluQ"	"-"	159186	160112	927	"LB 3.0"	95	12.0246124283691	6	166	0	0.705501618122977	-Inf	"SD"	0	0
"ECK120001332"	"amiB"	"+"	4394088	4395425	1338	"LB 3.0"	85	7.4540109849213	0	0	0	0.861733931240658	-Inf	"SD"	0	0
"ECK120001333"	"bglH"	"-"	3898627	3900243	1617	"LB 3.0"	15	1.08844992882513	2	41	0	0.329004329004329	-Inf	"SD"	NA	NA
"ECK120001336"	"menB"	"-"	2373984	2374841	858	"LB 3.0"	47	6.42743637457509	0	0	0	0.868298368298368	-Inf	"SD"	13	40.625
"ECK120001337"	"ubiC"	"+"	4250529	4251026	498	"LB 3.0"	473	111.444595985615	0	0	0	1	-Inf	"SD"	3	15.7894736842105
"ECK120001342"	"folK"	"-"	157253	157732	480	"LB 3.0"	0	0	1	43	0	0	NA	"NO"	0	0
"ECK120001344"	"ftsP"	"-"	3159279	3160691	1413	"LB 3.0"	210	17.4383082015169	1	100	0	1	-Inf	"SD"	2	3.84615384615385
"ECK120001345"	"plsC"	"-"	3160766	3161503	738	"LB 3.0"	88	13.9911536650498	21	214	70.0934579439252	0.841463414634146	-2.22148052151693	"SD"	0	0
"ECK120001346"	"sufA"	"-"	1762042	1762410	369	"LB 3.0"	137	43.5633648207232	0	0	0	1	-Inf	"SD"	2	15.3846153846154
"ECK120001347"	"appB"	"+"	1038519	1039655	1137	"LB 3.0"	33	3.40549848443494	4	137	0	0.839050131926121	-Inf	"SD"	NA	NA
"ECK120001348"	"appC"	"+"	1036963	1038507	1545	"LB 3.0"	32	2.43023745920724	1	100	0	0.813592233009709	-Inf	"SD"	NA	NA
"ECK120001350"	"elbB"	"-"	3347828	3348481	654	"LB 3.0"	110	19.7352282201964	1	52	0	1	-Inf	"SD"	3	13.0434782608696
